"mcp_code","city_name","week_num","pollution_ozone_wk","pollution_bc_wk","pollution_no2_wk","pollution_pm10_wk","pollution_pm25_wk"
13003,"Balen",6,42.4142857142857,1.08571428571429,16.0571428571429,24,17.2857142857143
13003,"Balen",7,54.9142857142857,0.557142857142857,13.0571428571429,16.7285714285714,9.64285714285714
13003,"Balen",8,54.1428571428571,0.7,12.2,43.5285714285714,15.9857142857143
13003,"Balen",9,32.1,1.31428571428571,21.5714285714286,36.7285714285714,24.3
13003,"Balen",10,51.1714285714286,0.8,14.5428571428571,26.0428571428571,16.5714285714286
13003,"Balen",11,60.6428571428571,0.328571428571429,10.7285714285714,13.7571428571429,7.31428571428571
13003,"Balen",12,55.0571428571429,0.714285714285714,14.5857142857143,28.1428571428571,18.2428571428571
13003,"Balen",13,64.2857142857143,0.771428571428571,15.0857142857143,28.1428571428571,14.4142857142857
13003,"Balen",14,67.4142857142857,0.271428571428571,8.31428571428571,19.8857142857143,10.4
13003,"Balen",15,58.2,0.628571428571429,13,17.3714285714286,9.75714285714286
13003,"Balen",16,59.3714285714286,0.642857142857143,13.2571428571429,28.3,16.8285714285714
13003,"Balen",17,74.6142857142857,0.4,9.61428571428571,24.5428571428571,11.6714285714286
13003,"Balen",18,67.4714285714286,0.428571428571429,11.2428571428571,19.9142857142857,11.0142857142857
13003,"Balen",19,59.0714285714286,0.4,9.98571428571429,14.4142857142857,7.35714285714286
13003,"Balen",20,57.4714285714286,0.314285714285714,8.4,13.5571428571429,7.6
13003,"Balen",21,64.3857142857143,0.228571428571429,6.38571428571429,11.4428571428571,4.92857142857143
13003,"Balen",22,75.0285714285714,0.442857142857143,8.81428571428571,19.2285714285714,9.91428571428571
13003,"Balen",23,71.6571428571429,0.614285714285714,11.1142857142857,24.9571428571429,15.4142857142857
13003,"Balen",24,71.7428571428571,0.514285714285714,9.97142857142857,22.7,10.4714285714286
13003,"Balen",25,62.4714285714286,0.328571428571429,6.18571428571429,19.5857142857143,11.2
13003,"Balen",26,51.1285714285714,0.557142857142857,9.1,20.4571428571429,12.7857142857143
13003,"Balen",27,45.5142857142857,0.428571428571429,7.38571428571429,16.1285714285714,8.02857142857143
13003,"Balen",28,46.5571428571429,0.457142857142857,7.55714285714286,18.2,11.5285714285714
13003,"Balen",29,55.4428571428571,0.457142857142857,5.95714285714286,19.7571428571429,11.2
13003,"Balen",30,52.9571428571429,0.342857142857143,6.24285714285714,17.4714285714286,8.28571428571429
13003,"Balen",31,50.6142857142857,0.457142857142857,7.97142857142857,17.4,9.81428571428571
13003,"Balen",32,40.6142857142857,0.385714285714286,6.78571428571429,13.7285714285714,5.97142857142857
13003,"Balen",33,43.1142857142857,0.442857142857143,9.58571428571429,18.3714285714286,9.52857142857143
13003,"Balen",34,47.5428571428571,0.4,7.24285714285714,14.4,6.95714285714286
13003,"Balen",35,53.5285714285714,0.385714285714286,6.62857142857143,17.4428571428571,9.35714285714286
13003,"Balen",36,59.3714285714286,0.957142857142857,12.6285714285714,30.4142857142857,18.6142857142857
13003,"Balen",37,43.1285714285714,0.528571428571429,11.1428571428571,16.6571428571429,8.5
13003,"Balen",38,41.6428571428571,0.857142857142857,13.6571428571429,22.4714285714286,12.8571428571429
13003,"Balen",39,42.9285714285714,0.471428571428571,10.2428571428571,15.0571428571429,6.9
13003,"Balen",40,45.5285714285714,0.314285714285714,8.52857142857143,11.2714285714286,4.67142857142857
13003,"Balen",41,27.5,1.1,16.8571428571429,24.1428571428571,14.9142857142857
13003,"Balen",42,38.8714285714286,0.885714285714286,12.5,17.8714285714286,9.2
13003,"Balen",43,34.4571428571429,0.671428571428571,13.3571428571429,17.6285714285714,9.5
13003,"Balen",44,37.2571428571429,0.771428571428571,12.8428571428571,15.5285714285714,9.02857142857143
13003,"Balen",45,22.5857142857143,1.61428571428571,21.4285714285714,25.9,15.7142857142857
13003,"Balen",46,15.8285714285714,1.02857142857143,18.7857142857143,26.9285714285714,19.5428571428571
13003,"Balen",47,19.1,1.44285714285714,21.1142857142857,25.8571428571429,17.8714285714286
13003,"Balen",48,40.7857142857143,0.6,14.6714285714286,12.8571428571429,7.61428571428571
13003,"Balen",49,41.5,0.528571428571429,13.0571428571429,13.3571428571429,7.84285714285714
13003,"Balen",50,23.0571428571429,1.1,19.5,21.3714285714286,14.2714285714286
13003,"Balen",51,22.8428571428571,1.28571428571429,22.5142857142857,24.7857142857143,16.3285714285714
13003,"Balen",52,34.6125,0.5,11.075,14.65,9.4625
13004,"Beerse",1,17.9428571428571,0.857142857142857,15.2571428571429,20.8571428571429,16.2857142857143
13004,"Beerse",2,23.3428571428571,1.4,23.5285714285714,19.3571428571429,13.7428571428571
13004,"Beerse",3,37.4285714285714,0.8,14.9142857142857,17.4285714285714,11.1857142857143
13004,"Beerse",4,34.5857142857143,0.728571428571429,18.5857142857143,16.6285714285714,10.6
13004,"Beerse",5,35.1571428571429,0.614285714285714,14.9714285714286,17.4142857142857,11.9428571428571
13004,"Beerse",6,41.2285714285714,1.05714285714286,15.2,22.3142857142857,16.3142857142857
13004,"Beerse",7,49.7714285714286,0.585714285714286,14.3,16.4142857142857,9.81428571428571
13004,"Beerse",8,46.5428571428571,0.714285714285714,14.2714285714286,41.3714285714286,15.5142857142857
13004,"Beerse",9,26.7714285714286,1.44285714285714,22.3,36.4285714285714,24.8285714285714
13004,"Beerse",10,48.5,0.785714285714286,14.9285714285714,25.1,15.9571428571429
13004,"Beerse",11,57.9857142857143,0.357142857142857,11.5285714285714,13.9714285714286,7.21428571428571
13004,"Beerse",12,54.4285714285714,0.7,15.7,27.3571428571429,17.6285714285714
13004,"Beerse",13,59.9142857142857,0.871428571428571,17.5142857142857,28.3,14.5428571428571
13004,"Beerse",14,66.6714285714286,0.271428571428571,8.7,19.5857142857143,10.1
13004,"Beerse",15,56.2,0.585714285714286,13.7571428571429,15.8428571428571,8.71428571428571
13004,"Beerse",16,57.6285714285714,0.642857142857143,13.7428571428571,27.0428571428571,16.5142857142857
13004,"Beerse",17,73.7,0.4,9.05714285714286,23.3428571428571,11.5714285714286
13004,"Beerse",18,64.6571428571429,0.442857142857143,11.8857142857143,18.5,10.2142857142857
13004,"Beerse",19,54.9142857142857,0.457142857142857,11.3571428571429,14.4428571428571,7.52857142857143
13004,"Beerse",20,54.5571428571429,0.342857142857143,9.57142857142857,14.3428571428571,8.17142857142857
13004,"Beerse",21,63.1428571428571,0.228571428571429,6.77142857142857,11.7857142857143,5.22857142857143
13004,"Beerse",22,74.2714285714286,0.471428571428571,9.08571428571429,19.1285714285714,9.87142857142857
13004,"Beerse",23,66.9571428571429,0.7,13.0714285714286,23.6285714285714,14.1142857142857
13004,"Beerse",24,68.5285714285714,0.528571428571429,10.6571428571429,22.5714285714286,10.5857142857143
13004,"Beerse",25,59.7714285714286,0.314285714285714,6.11428571428571,18.1,10.3571428571429
13004,"Beerse",26,46.2714285714286,0.657142857142857,10.4857142857143,21.1714285714286,13.5571428571429
13004,"Beerse",27,43.3571428571429,0.471428571428571,8.32857142857143,16.1285714285714,8.1
13004,"Beerse",28,45.3571428571429,0.514285714285714,8.15714285714286,18.5714285714286,11.7428571428571
13004,"Beerse",29,53.3285714285714,0.442857142857143,6.14285714285714,18.6714285714286,10.4
13004,"Beerse",30,50.8142857142857,0.371428571428571,6.18571428571429,17.4285714285714,8.51428571428571
13004,"Beerse",31,49.5714285714286,0.457142857142857,8.21428571428571,16.8285714285714,9.41428571428571
13004,"Beerse",32,38.5285714285714,0.428571428571429,7.45714285714286,13.5428571428571,5.75714285714286
13004,"Beerse",33,40.6714285714286,0.485714285714286,10.6142857142857,18.4428571428571,9.57142857142857
13004,"Beerse",34,45.9857142857143,0.4,7.27142857142857,14.0142857142857,6.77142857142857
13004,"Beerse",35,52.2571428571429,0.385714285714286,6.8,16.6,8.55714285714286
13004,"Beerse",36,58.5285714285714,0.942857142857143,12.7,29.4428571428571,17.5571428571429
13004,"Beerse",37,40.7571428571429,0.571428571428571,12.0714285714286,16.2142857142857,8.27142857142857
